id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,monto_bruto,monto_descuento,antiguedad_cliente_dias,nivel_fidelizacion,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,grupo_edad,rango_monto_compra
50870,1182,2024-08-26,Belleza,2,9964.68,0.0,Web,19929.36,Camila Fuentes,20,Valparaíso,2023-01-21,Belleza,920565.0,valparaiso,Bronce,Instagram,Tarjeta crédito,71,Sin información,Sin información,False,False,False,False,19929.36,0.0,583,Media,0,No,0.5166666666666667,18-29,Bajo
50871,1200,2024-04-12,Belleza,5,211336.77,0.2,App,845347.08,Sofía Fuentes,28,Rancagua,2024-08-14,Libros,656135.0,rancagua,Oro,Facebook,Tarjeta crédito,90,RegiÃ³n de O'Higgins,Centro,False,False,False,False,1056683.8499999999,211336.77,-124,Alta,2,Sí,0.8333333333333334,18-29,Muy alto
50872,1200,2024-02-12,Deportes,3,242368.04,0.0,Web,727104.12,Sofía Fuentes,28,Rancagua,2024-08-14,Libros,656135.0,rancagua,Oro,Facebook,Tarjeta crédito,90,RegiÃ³n de O'Higgins,Centro,False,False,False,False,727104.12,0.0,-184,Alta,2,No,0.8333333333333334,18-29,Muy alto
50873,1146,2024-12-11,Belleza,1,152985.04,0.15,Marketplace,130037.28,Valentina Rojas,55,Valparaíso,2022-09-10,Moda,995262.0,valparaiso,Bronce,Referido,Tarjeta débito,56,Sin información,Sin información,False,False,False,False,152985.04,22947.756,823,Baja,0,Sí,0.26666666666666666,45-59,Bajo
50874,1128,2024-10-25,Hogar,4,166403.98,0.05,Web,632335.12,María Soto,26,Valparaíso,2023-06-03,Deportes,983237.0,valparaiso,Oro,Instagram,Tarjeta crédito,44,Sin información,Sin información,False,False,False,False,665615.92,33280.796,510,Baja,0,Sí,0.06666666666666667,18-29,Muy alto
50875,1203,2024-10-10,Deportes,3,86138.91,0.0,App,258416.73,Antonia Soto,28,Temuco,2023-08-22,Moda,459837.0,temuco,Premium,Referido,Transferencia,51,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,258416.73,0.0,415,Baja,3,No,0.18333333333333332,18-29,Medio
50876,1101,2024-05-03,Hogar,2,149913.33,0.15,Marketplace,254852.66,Pedro Hernández,44,Antofagasta,2024-10-03,Libros,655427.0,antofagasta,Plata,Instagram,Tarjeta débito,94,RegiÃ³n de Antofagasta,Norte,False,False,False,False,299826.66,44973.998999999996,-153,Alta,1,Sí,0.9,30-44,Medio
50877,1061,2024-08-09,Deportes,1,75345.74,0.0,App,75345.74,María Sepúlveda,42,Antofagasta,2024-08-16,Belleza,400869.0,antofagasta,Bronce,Google Ads,PayPal,70,RegiÃ³n de Antofagasta,Norte,False,False,False,False,75345.74,0.0,-7,Media,1,No,0.5,30-44,Bajo
50878,1030,2024-01-27,Libros,4,137861.16,0.1,Marketplace,496300.18,Daniela Rojas,62,Valparaíso,2024-05-17,Deportes,910769.0,valparaiso,Premium,Orgánico,Transferencia,53,Sin información,Sin información,False,False,False,False,551444.64,55144.46400000001,-111,Baja,0,Sí,0.21666666666666667,60+,Alto
50879,1047,2024-03-18,Moda,4,117015.74,0.05,Marketplace,444659.81,Catalina Muñoz,57,Concepción,2024-01-09,Moda,835300.0,concepcion,Oro,Referido,Tarjeta débito,59,Sin información,Sin información,False,False,False,False,468062.96,23403.148,69,Baja,0,Sí,0.31666666666666665,45-59,Alto
50880,1095,2024-05-10,Tecnología,2,30036.31,0.0,App,60072.62,Diego López,66,Santiago,2022-06-02,Belleza,1229317.0,santiago,Plata,Facebook,Transferencia,63,RegiÃ³n Metropolitana,Centro,False,False,False,False,60072.62,0.0,708,Baja,2,No,0.38333333333333336,60+,Bajo
50881,1270,2024-08-31,Libros,5,55194.28,0.0,Marketplace,275971.4,Benjamín López,42,Rancagua,2023-06-16,Moda,479034.0,rancagua,Premium,Referido,PayPal,92,RegiÃ³n de O'Higgins,Centro,False,False,False,False,275971.4,0.0,442,Alta,2,No,0.8666666666666667,30-44,Medio
50882,1054,2024-10-19,Tecnología,4,246395.9,0.1,App,887025.24,Diego Díaz,55,Antofagasta,2022-05-18,Deportes,747340.0,antofagasta,Bronce,Orgánico,Tarjeta débito,55,RegiÃ³n de Antofagasta,Norte,False,False,False,False,985583.6,98558.36,885,Baja,1,Sí,0.25,45-59,Muy alto
50883,1036,2024-11-27,Belleza,4,121631.22,0.05,Marketplace,462198.64,Fernanda Soto,25,Temuco,2023-07-15,Moda,947913.0,temuco,Premium,Google Ads,PayPal,75,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,486524.88,24326.244000000002,501,Media,3,Sí,0.5833333333333334,18-29,Alto
50884,1292,2024-07-07,Libros,3,208683.84,0.1,Marketplace,563446.37,Benjamín Sepúlveda,39,Santiago,2023-08-30,Tecnología,428255.0,santiago,Bronce,Orgánico,Tarjeta débito,82,RegiÃ³n Metropolitana,Centro,False,False,False,False,626051.52,62605.152,312,Media,2,Sí,0.7,30-44,Muy alto
50885,1230,2024-10-01,Hogar,4,210637.64,0.0,App,842550.56,Matías González,36,Rancagua,2024-12-10,Moda,842379.0,rancagua,Bronce,Google Ads,PayPal,43,RegiÃ³n de O'Higgins,Centro,False,False,False,False,842550.56,0.0,-70,Baja,2,No,0.05,30-44,Muy alto
50886,1037,2024-10-02,Deportes,1,154280.83,0.0,App,154280.83,Javiera Sepúlveda,64,Concepción,2022-04-08,Deportes,1344679.0,concepcion,Premium,Orgánico,PayPal,77,Sin información,Sin información,False,False,False,False,154280.83,0.0,908,Media,0,No,0.6166666666666667,60+,Medio
50887,1253,2024-07-29,Moda,3,175137.61,0.15,App,446600.91,Tomás Morales,59,Santiago,2024-01-19,Moda,793757.0,santiago,Plata,Referido,PayPal,59,RegiÃ³n Metropolitana,Centro,False,False,False,False,525412.83,78811.9245,192,Baja,2,Sí,0.31666666666666665,45-59,Alto
50888,1236,2024-05-06,Deportes,3,136207.48,0.15,App,347329.07,Juan Torres,69,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82,RegiÃ³n de Antofagasta,Norte,False,False,False,False,408622.44000000006,61293.36600000001,626,Media,1,Sí,0.7,60+,Alto
50889,1293,2024-03-14,Moda,4,205589.42,0.0,Web,822357.68,Pedro Sepúlveda,57,Puerto Montt,2024-12-17,Tecnología,1289199.0,puerto montt,Plata,Facebook,Tarjeta débito,97,RegiÃ³n de Los Lagos,Sur,False,False,False,False,822357.68,0.0,-278,Alta,3,No,0.95,45-59,Muy alto
50890,1222,2024-08-14,Moda,1,217797.32,0.05,Marketplace,206907.45,Vicente Rojas,44,Temuco,2022-12-06,Hogar,1224321.0,temuco,Oro,Referido,PayPal,83,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,217797.32,10889.866000000002,617,Media,3,Sí,0.7166666666666667,30-44,Medio
50891,1040,2024-03-02,Libros,4,47864.52,0.1,Web,172312.27,María Rojas,21,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51,Sin información,Sin información,False,False,False,False,191458.08,19145.808,140,Baja,0,Sí,0.18333333333333332,18-29,Medio
50892,1296,2024-09-19,Tecnología,3,71552.39,0.0,Web,214657.17,Diego Martínez,49,Antofagasta,2024-02-22,Libros,933572.0,antofagasta,Bronce,Referido,Tarjeta crédito,67,RegiÃ³n de Antofagasta,Norte,False,False,False,False,214657.16999999998,0.0,210,Media,1,No,0.45,45-59,Medio
50893,1115,2024-06-22,Tecnología,4,222502.73,0.0,App,890010.92,Valentina Hernández,35,Temuco,2024-10-06,Hogar,819816.0,temuco,Bronce,Referido,Tarjeta débito,71,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,890010.92,0.0,-106,Media,3,No,0.5166666666666667,30-44,Muy alto
50894,1275,2024-09-05,Moda,2,186071.65,0.15,App,316321.8,Valentina Rodríguez,46,Santiago,2023-07-26,Moda,1010844.0,santiago,Bronce,Orgánico,Tarjeta crédito,50,RegiÃ³n Metropolitana,Centro,False,False,False,False,372143.3,55821.494999999995,407,Baja,2,Sí,0.16666666666666666,45-59,Alto
50895,1103,2024-07-20,Belleza,5,226155.91,0.15,Web,961162.62,Pedro Soto,61,La Serena,2023-02-04,Belleza,730400.0,la serena,Premium,Google Ads,Transferencia,72,RegiÃ³n de Coquimbo,Norte,False,False,False,False,1130779.55,169616.9325,532,Media,1,Sí,0.5333333333333333,60+,Muy alto
50896,1173,2024-03-23,Deportes,3,134449.03,0.0,Web,403347.09,Juan Rojas,67,Concepción,2024-06-14,Hogar,844909.0,concepcion,Oro,Instagram,Tarjeta crédito,47,Sin información,Sin información,False,False,False,False,403347.08999999997,0.0,-83,Baja,0,No,0.11666666666666667,60+,Alto
50897,1087,2024-10-26,Deportes,4,100846.44,0.05,Marketplace,383216.47,Vicente López,27,La Serena,2022-08-15,Hogar,911575.0,la serena,Plata,Facebook,Transferencia,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,403385.76,20169.288,803,Baja,1,Sí,0.36666666666666664,18-29,Alto
50898,1187,2024-07-21,Hogar,2,44417.03,0.0,Web,88834.06,Sofía Contreras,50,Santiago,2022-08-08,Tecnología,1085456.0,santiago,Bronce,Referido,Transferencia,55,RegiÃ³n Metropolitana,Centro,False,False,False,False,88834.06,0.0,713,Baja,2,No,0.25,45-59,Bajo
50899,1120,2024-07-20,Deportes,2,190680.12,0.05,App,362292.23,Catalina Rojas,40,Antofagasta,2022-02-15,Moda,812331.0,antofagasta,Bronce,Instagram,Transferencia,100,RegiÃ³n de Antofagasta,Norte,False,False,False,False,381360.24,19068.012,886,Alta,1,Sí,1.0,30-44,Alto
50900,1074,2024-08-30,Moda,5,87161.84,0.1,Marketplace,392228.28,Sofía Torres,64,Santiago,2024-11-29,Moda,1020788.0,santiago,Oro,Referido,Tarjeta débito,97,RegiÃ³n Metropolitana,Centro,False,False,False,False,435809.19999999995,43580.92,-91,Alta,2,Sí,0.95,60+,Alto
50901,1236,2024-11-11,Belleza,2,110035.63,0.05,App,209067.7,Juan Torres,69,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82,RegiÃ³n de Antofagasta,Norte,False,False,False,False,220071.26,11003.563000000002,815,Media,1,Sí,0.7,60+,Medio
50902,1144,2024-01-04,Tecnología,2,177096.54,0.1,Web,318773.77,Juan Rojas,36,Valparaíso,2022-05-07,Tecnología,864615.0,valparaiso,Plata,Referido,Tarjeta crédito,97,Sin información,Sin información,False,False,False,False,354193.08,35419.308000000005,607,Alta,0,Sí,0.95,30-44,Alto
50903,1165,2024-10-29,Hogar,4,225122.54,0.0,Web,900490.16,Fernanda Silva,44,Desconocida,2023-03-16,Libros,896255.0,,Bronce,Referido,Transferencia,51,Sin información,Sin información,False,False,False,False,900490.16,0.0,593,Baja,0,No,0.18333333333333332,30-44,Muy alto
50904,1055,2024-09-20,Moda,4,59569.47,0.05,App,226363.99,Antonia Contreras,66,Concepción,2023-02-15,Deportes,1143175.0,concepcion,Oro,Facebook,PayPal,93,Sin información,Sin información,False,False,False,False,238277.88,11913.894,583,Alta,0,Sí,0.8833333333333333,60+,Medio
50905,1205,2024-01-11,Tecnología,2,195905.9,0.05,App,372221.21,Daniela Morales,31,Antofagasta,2023-02-24,Hogar,724899.0,antofagasta,Premium,Facebook,PayPal,43,RegiÃ³n de Antofagasta,Norte,False,False,False,False,391811.8,19590.59,321,Baja,1,Sí,0.05,30-44,Alto
50906,1068,2024-07-26,Deportes,2,242493.81,0.1,App,436488.86,Benjamín Hernández,56,Concepción,2024-02-04,Belleza,1158712.0,concepcion,Bronce,Instagram,Tarjeta débito,69,Sin información,Sin información,False,False,False,False,484987.62,48498.762,173,Media,0,Sí,0.48333333333333334,45-59,Alto
50907,1043,2024-12-12,Belleza,5,70399.79,0.0,Web,351998.95,Juan López,53,Puerto Montt,2022-08-01,Hogar,828432.0,puerto montt,Oro,Google Ads,Tarjeta débito,91,RegiÃ³n de Los Lagos,Sur,False,False,False,False,351998.94999999995,0.0,864,Alta,3,No,0.85,45-59,Alto
50908,1256,2024-10-11,Tecnología,5,216889.6,0.15,Web,921780.8,Tomás López,49,Temuco,2023-04-14,Hogar,799798.0,temuco,Bronce,Referido,Tarjeta débito,69,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,1084448.0,162667.19999999998,546,Media,3,Sí,0.48333333333333334,45-59,Muy alto
50909,1280,2024-10-12,Moda,4,152809.98,0.05,Marketplace,580677.92,Diego Hernández,46,Santiago,2023-05-08,Hogar,999465.0,santiago,Oro,Instagram,Tarjeta débito,52,RegiÃ³n Metropolitana,Centro,False,False,False,False,611239.92,30561.996000000003,523,Baja,2,Sí,0.2,45-59,Muy alto
50910,1142,2024-11-09,Libros,4,174944.11,0.0,App,699776.44,María Soto,39,Temuco,2024-06-23,Deportes,862561.0,temuco,Premium,Facebook,Tarjeta débito,61,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,699776.44,0.0,139,Baja,3,No,0.35,30-44,Muy alto
50911,1036,2024-10-21,Hogar,5,240855.29,0.05,Web,1107260.74625,Fernanda Soto,25,Temuco,2023-07-15,Moda,947913.0,temuco,Premium,Google Ads,PayPal,75,RegiÃ³n de La AraucanÃ­a,Sur,False,False,True,False,1204276.45,60213.8225,464,Media,3,Sí,0.5833333333333334,18-29,Muy alto
50912,1143,2024-12-29,Moda,3,151140.28,0.0,Marketplace,453420.84,María Martínez,39,La Serena,2022-02-09,Tecnología,849731.0,la serena,Plata,Facebook,PayPal,86,RegiÃ³n de Coquimbo,Norte,False,False,False,False,453420.83999999997,0.0,1054,Alta,1,No,0.7666666666666667,30-44,Alto
50913,1183,2024-05-01,Belleza,1,60163.55,0.15,App,51139.02,Juan Hernández,24,Valparaíso,2022-12-15,Tecnología,871378.0,valparaiso,Oro,Orgánico,Tarjeta débito,44,Sin información,Sin información,False,False,False,False,60163.55,9024.5325,503,Baja,0,Sí,0.06666666666666667,18-29,Bajo
50914,1030,2024-11-16,Tecnología,2,145931.45,0.0,Marketplace,291862.9,Daniela Rojas,62,Valparaíso,2024-05-17,Deportes,910769.0,valparaiso,Premium,Orgánico,Transferencia,53,Sin información,Sin información,False,False,False,False,291862.9,0.0,183,Baja,0,No,0.21666666666666667,60+,Alto
50915,1123,2024-11-13,Deportes,1,131724.25,0.15,Marketplace,111965.61,Matías Silva,52,Santiago,2022-10-12,Tecnología,879069.0,santiago,Premium,Orgánico,PayPal,100,RegiÃ³n Metropolitana,Centro,False,False,False,False,131724.25,19758.6375,763,Alta,2,Sí,1.0,45-59,Bajo
50916,1236,2024-06-16,Libros,1,121435.34,0.05,App,115363.57,Juan Torres,69,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82,RegiÃ³n de Antofagasta,Norte,False,False,False,False,121435.34,6071.767,667,Media,1,Sí,0.7,60+,Bajo
50917,1237,2024-02-26,Belleza,4,16600.25,0.0,Web,66401.0,María Sepúlveda,56,Antofagasta,2022-01-12,Hogar,730389.0,antofagasta,Oro,Orgánico,PayPal,81,RegiÃ³n de Antofagasta,Norte,False,False,False,False,66401.0,0.0,775,Media,1,No,0.6833333333333333,45-59,Bajo
50918,1087,2024-12-26,Moda,2,151321.6,0.2,Marketplace,242114.56,Vicente López,27,La Serena,2022-08-15,Hogar,911575.0,la serena,Plata,Facebook,Transferencia,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,302643.2,60528.64000000001,864,Baja,1,Sí,0.36666666666666664,18-29,Medio
50919,1137,2024-04-19,Belleza,4,46922.99,0.15,Web,159538.17,Javiera Sepúlveda,35,Valparaíso,2023-08-25,Moda,592799.0,valparaiso,Oro,Referido,Transferencia,43,Sin información,Sin información,False,False,False,False,187691.96,28153.793999999998,238,Baja,0,Sí,0.05,30-44,Medio
50920,1060,2024-07-25,Hogar,2,9384.5,0.15,Marketplace,15953.65,Catalina Rojas,44,Rancagua,2024-12-31,Hogar,549894.0,rancagua,Bronce,Orgánico,Tarjeta crédito,48,RegiÃ³n de O'Higgins,Centro,False,False,False,False,18769.0,2815.35,-159,Baja,2,Sí,0.13333333333333333,30-44,Bajo
50921,1175,2024-05-04,Hogar,5,131320.97,0.1,App,590944.36,Benjamín González,37,La Serena,2024-10-11,Tecnología,400022.0,la serena,Oro,Facebook,Tarjeta débito,58,RegiÃ³n de Coquimbo,Norte,False,False,False,False,656604.85,65660.485,-160,Baja,1,Sí,0.3,30-44,Muy alto
50922,1226,2024-10-07,Libros,1,48199.59,0.1,Web,43379.63,Valentina Muñoz,36,Santiago,2023-05-08,Moda,721566.0,santiago,Plata,Instagram,Tarjeta crédito,71,RegiÃ³n Metropolitana,Centro,False,False,False,False,48199.59,4819.959,518,Media,2,Sí,0.5166666666666667,30-44,Bajo
50923,1111,2024-06-19,Libros,1,213357.19,0.0,Web,213357.19,Javiera Fuentes,42,La Serena,2023-08-03,Belleza,1441947.0,la serena,Oro,Instagram,PayPal,82,RegiÃ³n de Coquimbo,Norte,False,False,False,False,213357.19,0.0,321,Media,1,No,0.7,30-44,Medio
50924,1167,2024-05-20,Moda,4,146592.82,0.15,App,498415.59,Benjamín Soto,44,Concepción,2023-02-12,Hogar,1094302.0,concepcion,Plata,Instagram,Tarjeta crédito,43,Sin información,Sin información,False,False,False,False,586371.28,87955.692,463,Baja,0,Sí,0.05,30-44,Alto
50925,1184,2024-02-03,Deportes,5,234589.25,0.0,Marketplace,1107260.74625,Fernanda Rojas,47,La Serena,2023-07-01,Moda,754003.0,la serena,Premium,Referido,Transferencia,56,RegiÃ³n de Coquimbo,Norte,False,False,True,False,1172946.25,0.0,217,Baja,1,No,0.26666666666666666,45-59,Muy alto
50926,1005,2024-07-16,Deportes,1,10809.81,0.1,Marketplace,9728.83,Camila Hernández,24,La Serena,2023-07-05,Belleza,696195.0,la serena,Bronce,Facebook,Transferencia,64,RegiÃ³n de Coquimbo,Norte,False,False,False,False,10809.81,1080.981,377,Baja,1,Sí,0.4,18-29,Bajo
50927,1016,2024-04-21,Tecnología,1,184365.98,0.05,Web,175147.68,Tomás Sepúlveda,52,Puerto Montt,2022-01-23,Deportes,760815.0,puerto montt,Oro,Google Ads,Tarjeta crédito,74,RegiÃ³n de Los Lagos,Sur,False,False,False,False,184365.98,9218.299,819,Media,3,Sí,0.5666666666666667,45-59,Medio
50928,1177,2024-06-25,Moda,3,236409.5,0.1,Marketplace,638305.65,Matías Torres,25,Antofagasta,2023-11-20,Libros,907760.0,antofagasta,Bronce,Instagram,PayPal,85,RegiÃ³n de Antofagasta,Norte,False,False,False,False,709228.5,70922.85,218,Alta,1,Sí,0.75,18-29,Muy alto
50929,1055,2024-12-30,Moda,2,55262.3,0.15,App,93945.91,Antonia Contreras,66,Concepción,2023-02-15,Deportes,1143175.0,concepcion,Oro,Facebook,PayPal,93,Sin información,Sin información,False,False,False,False,110524.6,16578.69,684,Alta,0,Sí,0.8833333333333333,60+,Bajo
50930,1210,2024-03-03,Moda,1,123770.86,0.1,Marketplace,111393.77,Catalina Muñoz,20,Rancagua,2023-05-28,Moda,541942.0,rancagua,Oro,Google Ads,Transferencia,84,RegiÃ³n de O'Higgins,Centro,False,False,False,False,123770.86,12377.086000000001,280,Media,2,Sí,0.7333333333333333,18-29,Bajo
50931,1065,2024-12-15,Libros,3,216890.91,0.15,Web,553071.82,Javiera Díaz,58,Santiago,2024-03-08,Tecnología,1396378.0,santiago,Plata,Instagram,PayPal,40,RegiÃ³n Metropolitana,Centro,False,False,False,False,650672.73,97600.9095,282,Baja,2,Sí,0.0,45-59,Muy alto
50932,1192,2024-11-23,Hogar,2,213810.27,0.15,App,363477.46,Benjamín Fuentes,64,Rancagua,2023-08-14,Deportes,300000.0,rancagua,Bronce,Orgánico,Transferencia,48,RegiÃ³n de O'Higgins,Centro,False,False,False,False,427620.54,64143.08099999999,467,Baja,2,Sí,0.13333333333333333,60+,Alto
50933,1002,2024-03-12,Deportes,2,237515.5,0.05,App,451279.45,Juan Contreras,33,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92,RegiÃ³n Metropolitana,Centro,False,False,False,False,475031.0,23751.550000000003,-28,Alta,2,Sí,0.8666666666666667,30-44,Alto
50934,1066,2024-03-25,Hogar,1,74579.69,0.05,Marketplace,70850.71,Fernanda Soto,20,Antofagasta,2022-05-02,Belleza,914131.0,antofagasta,Premium,Orgánico,Tarjeta crédito,84,RegiÃ³n de Antofagasta,Norte,False,False,False,False,74579.69,3728.9845000000005,693,Media,1,Sí,0.7333333333333333,18-29,Bajo
50935,1154,2024-12-14,Tecnología,3,24653.47,0.2,Marketplace,59168.33,Javiera Torres,59,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96,Sin información,Sin información,False,False,False,False,73960.41,14792.082000000002,260,Alta,0,Sí,0.9333333333333333,45-59,Bajo
50936,1022,2024-02-18,Deportes,4,359164.20375,0.15,Marketplace,1107260.74625,Tomás Rodríguez,19,Antofagasta,2023-09-23,Hogar,1650407.0,antofagasta,Bronce,Referido,PayPal,50,RegiÃ³n de Antofagasta,Norte,True,True,True,True,1436656.815,215498.52224999998,148,Baja,1,Sí,0.16666666666666666,18-29,Muy alto
50937,1064,2024-11-30,Deportes,5,16106.62,0.15,App,68453.14,Pedro Contreras,60,Antofagasta,2023-08-27,Deportes,675492.0,antofagasta,Oro,Google Ads,Transferencia,84,RegiÃ³n de Antofagasta,Norte,False,False,False,False,80533.1,12079.965,461,Media,1,Sí,0.7333333333333333,60+,Bajo
50938,1093,2024-08-24,Belleza,2,126193.65,0.0,App,252387.3,Juan Pérez,36,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89,Sin información,Sin información,False,False,False,False,252387.3,0.0,440,Alta,0,No,0.8166666666666667,30-44,Medio
50939,1149,2024-05-24,Hogar,3,210576.93,0.0,App,631730.79,Tomás Torres,26,Santiago,2024-05-07,Belleza,808063.0,santiago,Plata,Referido,Tarjeta crédito,65,RegiÃ³n Metropolitana,Centro,False,False,False,False,631730.79,0.0,17,Media,2,No,0.4166666666666667,18-29,Muy alto
50940,1038,2024-12-04,Tecnología,2,241427.81,0.1,Web,434570.06,Camila Fuentes,66,Santiago,2023-09-20,Hogar,780254.0,santiago,Oro,Facebook,PayPal,88,RegiÃ³n Metropolitana,Centro,False,False,False,False,482855.62,48285.562000000005,441,Alta,2,Sí,0.8,60+,Alto
50941,1077,2024-07-05,Belleza,3,76404.06,0.15,Marketplace,194830.35,Tomás Muñoz,25,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89,RegiÃ³n de O'Higgins,Centro,False,False,False,False,229212.18,34381.827,447,Alta,2,Sí,0.8166666666666667,18-29,Medio
50942,1084,2024-09-23,Libros,1,85432.75,0.05,Web,81161.11,Matías Torres,59,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66,RegiÃ³n de Coquimbo,Norte,False,False,False,False,85432.75,4271.6375,967,Media,1,Sí,0.43333333333333335,45-59,Bajo
50943,1134,2024-08-22,Deportes,1,217061.26,0.1,App,195355.13,Vicente Muñoz,55,Antofagasta,2022-07-09,Deportes,787557.0,antofagasta,Bronce,Google Ads,Tarjeta débito,71,RegiÃ³n de Antofagasta,Norte,False,False,False,False,217061.26,21706.126000000004,775,Media,1,Sí,0.5166666666666667,45-59,Medio
50944,1264,2024-10-20,Hogar,2,6968.42,0.15,App,11846.31,Benjamín Pérez,23,Valparaíso,2023-05-21,Libros,438078.0,valparaiso,Oro,Google Ads,Tarjeta crédito,71,Sin información,Sin información,False,False,False,False,13936.84,2090.526,518,Media,0,Sí,0.5166666666666667,18-29,Bajo
50945,1088,2024-02-25,Libros,5,121280.36,0.0,Marketplace,606401.8,Daniela López,66,Rancagua,2023-07-07,Hogar,651774.0,rancagua,Bronce,Google Ads,PayPal,61,RegiÃ³n de O'Higgins,Centro,False,False,False,False,606401.8,0.0,233,Baja,2,No,0.35,60+,Muy alto
50946,1022,2024-09-01,Libros,2,208083.75,0.1,Web,374550.75,Tomás Rodríguez,19,Antofagasta,2023-09-23,Hogar,1650407.0,antofagasta,Bronce,Referido,PayPal,50,RegiÃ³n de Antofagasta,Norte,False,False,False,False,416167.5,41616.75,344,Baja,1,Sí,0.16666666666666666,18-29,Alto
50947,1299,2024-07-16,Belleza,1,54065.93,0.0,Marketplace,54065.93,Valentina Morales,31,Valparaíso,2023-01-31,Hogar,300000.0,valparaiso,Premium,Instagram,Tarjeta crédito,56,Sin información,Sin información,False,False,False,False,54065.93,0.0,532,Baja,0,No,0.26666666666666666,30-44,Bajo
50948,1122,2024-12-24,Deportes,1,164098.14,0.1,App,147688.33,Valentina Silva,41,Antofagasta,2024-08-11,Tecnología,983142.0,antofagasta,Plata,Orgánico,Tarjeta crédito,67,RegiÃ³n de Antofagasta,Norte,False,False,False,False,164098.14,16409.814000000002,135,Media,1,Sí,0.45,30-44,Medio
50949,1084,2024-05-26,Hogar,5,95993.33,0.05,Web,455968.32,Matías Torres,59,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66,RegiÃ³n de Coquimbo,Norte,False,False,False,False,479966.65,23998.332500000004,847,Media,1,Sí,0.43333333333333335,45-59,Alto
50950,1265,2024-08-05,Moda,3,181076.39,0.0,App,543229.17,Tomás González,64,Temuco,2023-06-15,Hogar,684846.0,temuco,Premium,Instagram,Tarjeta crédito,49,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,543229.17,0.0,417,Baja,3,No,0.15,60+,Muy alto
50951,1155,2024-01-02,Deportes,1,194999.36,0.2,App,155999.49,Javiera Fuentes,57,Temuco,2024-09-08,Tecnología,708074.0,temuco,Oro,Facebook,PayPal,65,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,194999.36,38999.871999999996,-250,Media,3,Sí,0.4166666666666667,45-59,Medio
50952,1099,2024-04-05,Hogar,1,86796.29,0.0,Web,86796.29,Catalina González,57,Puerto Montt,2022-08-13,Deportes,862764.0,puerto montt,Premium,Referido,PayPal,64,RegiÃ³n de Los Lagos,Sur,False,False,False,False,86796.29,0.0,601,Baja,3,No,0.4,45-59,Bajo
50953,1109,2024-03-08,Hogar,5,127222.68,0.15,Web,540696.39,Javiera Muñoz,39,La Serena,2024-10-09,Hogar,869322.0,la serena,Bronce,Instagram,Tarjeta débito,89,RegiÃ³n de Coquimbo,Norte,False,False,False,False,636113.3999999999,95417.00999999998,-215,Alta,1,Sí,0.8166666666666667,30-44,Muy alto
50954,1088,2024-01-18,Libros,2,100699.45,0.1,Marketplace,181259.01,Daniela López,66,Rancagua,2023-07-07,Hogar,651774.0,rancagua,Bronce,Google Ads,PayPal,61,RegiÃ³n de O'Higgins,Centro,False,False,False,False,201398.9,20139.89,195,Baja,2,Sí,0.35,60+,Medio
50955,1172,2024-04-22,Hogar,3,122391.41,0.05,App,348815.52,Valentina Fuentes,65,Puerto Montt,2024-11-19,Deportes,907166.0,puerto montt,Plata,Orgánico,PayPal,43,RegiÃ³n de Los Lagos,Sur,False,False,False,False,367174.23,18358.7115,-211,Baja,3,Sí,0.05,60+,Alto
