id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona
50965,1300,2024-06-20,Belleza,5,93006.18,0.0,App,465030.9,Antonia Silva,40.0,Santiago,2023-01-19,Moda,1039059.0,santiago,Bronce,Referido,PayPal,82.0,RegiÃ³n Metropolitana,Centro
50966,1226,2024-07-04,Tecnología,2,210704.19,0.0,Web,421408.38,Valentina Muñoz,36.0,Santiago,2023-05-08,Moda,721566.0,santiago,plata ,Instagram,Tarjeta crédito,71.0,RegiÃ³n Metropolitana,Centro
50967,1131,2024-06-02,Tecnología,5,50322.66,0.1,App,226451.97,Pedro Hernández,60.0,Rancagua,2022-05-20,Belleza,915469.0,rancagua,Oro,Referido,Tarjeta débito,89.0,RegiÃ³n de O'Higgins,Centro
50968,1051,2024-12-23,Belleza,4,198624.34,0.05,App,754772.49,Fernanda Silva,66.0,Rancagua,2023-11-01,Moda,655370.0,rancagua,Plata,Facebook,Transferencia,58.0,RegiÃ³n de O'Higgins,Centro
50969,1033,2024-10-03,Belleza,2,106615.74,0.15,App,181246.76,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0,antofagasta,Premium,Google Ads,Transferencia,90.0,RegiÃ³n de Antofagasta,Norte
50970,1137,2024-03-01,Deportes,4,139970.84,0.2,App,447906.69,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0,valparaiso,Oro,Referido,Transferencia,43.0,,
50971,1139,2024-12-29,Belleza,2,160377.1,0.1,Marketplace,288678.78,Sofía Contreras,52.0,Antofagasta,2022-08-09,Hogar,1156268.0,antofagasta,Oro,Instagram,PayPal,64.0,RegiÃ³n de Antofagasta,Norte
50972,1106,2024-10-23,Deportes,3,230401.36,0.0,Web,691204.08,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0,antofagasta,Premium,Instagram,PayPal,47.0,RegiÃ³n de Antofagasta,Norte
50973,1204,2024-08-17,Hogar,5,27244.51,0.1,Marketplace,122600.3,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0,valparaiso,Oro,Google Ads,Transferencia,99.0,,
50974,1050,2024-01-05,Belleza,2,198781.13,,Web,337927.92,Fernanda Pérez,45.0,,2024-08-28,Belleza,1330547.0,,Premium,Google Ads,PayPal,43.0,,
50975,1170,2024-12-21,Moda,5,160188.07,0.0,App,800940.35,Valentina Sepúlveda,53.0,Rancagua,2023-11-11,Tecnología,1009803.0,rancagua,Premium,Google Ads,Transferencia,50.0,RegiÃ³n de O'Higgins,Centro
50976,1154,2024-08-16,Libros,2,233791.84,0.1,App,420825.31,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96.0,,
50977,1045,2024-11-12,Moda,4,146944.8,0.0,Marketplace,587779.2,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87.0,RegiÃ³n de Coquimbo,Norte
50978,1235,2024-04-06,Hogar,4,62432.26,0.15,App,212269.68,Daniela Díaz,23.0,La Serena,2022-09-24,Belleza,432644.0,la serena,Oro,Facebook,Transferencia,49.0,RegiÃ³n de Coquimbo,Norte
50979,1147,2024-08-19,Tecnología,5,98467.94,0.0,Web,492339.7,Tomás Silva,41.0,Puerto Montt,2024-07-10,Tecnología,579874.0,puerto montt,Plata,Facebook,Tarjeta crédito,59.0,RegiÃ³n de Los Lagos,Sur
50980,1057,2024-08-29,Libros,5,569745.85,0.1,App,4102170.08,Tomás Hernández,40.0,La Serena,2023-10-06,Tecnología,569729.0,la serena,Plata,Instagram,Tarjeta crédito,62.0,RegiÃ³n de Coquimbo,Norte
50981,1242,2024-10-29,Tecnología,2,108547.67,0.05,Web,206240.57,Vicente González,29.0,Antofagasta,2023-11-20,Tecnología,728234.0,antofagasta,Bronce,Google Ads,Tarjeta débito,81.0,RegiÃ³n de Antofagasta,Norte
50982,1133,2024-08-19,Tecnología,1,147283.4,0.05,App,139919.23,Pedro Martínez,52.0,Puerto Montt,2024-07-18,moda ,1345570.0,puerto montt,Bronce,Orgánico,Tarjeta crédito,90.0,RegiÃ³n de Los Lagos,Sur
50983,1222,2024-08-15,Moda,3,143738.89,0.0,Web,431216.67,Vicente Rojas,44.0,Temuco,2022-12-06,Hogar,1224321.0,temuco,Oro,Referido,PayPal,83.0,RegiÃ³n de La AraucanÃ­a,Sur
50984,1193,2024-09-21,Libros,1,120405.22,0.0,App,120405.22,Javiera Sepúlveda,27.0,Concepción,2023-10-22,Tecnología,500059.0,concepcion,Bronce,Google Ads,Tarjeta crédito,81.0,,
50985,1093,2024-05-12,Deportes,4,28234.57,0.0,Web,112938.28,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89.0,,
50986,1177,2024-11-24,Deportes,5,67029.83,0.0,Web,335149.15,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0,antofagasta,Bronce,Instagram,PayPal,85.0,RegiÃ³n de Antofagasta,Norte
50987,1082,2024-11-23,Moda,4,62288.92,0.1,App,224240.11,Camila López,55.0,La Serena,2023-01-10,Libros,591306.0,la serena,Oro,Instagram,Tarjeta crédito,99.0,RegiÃ³n de Coquimbo,Norte
50988,1286,2024-01-29,Moda,5,104098.01,0.15,Web,442416.54,Camila Soto,35.0,Antofagasta,2023-01-02,Deportes,1119277.0,antofagasta,Plata,Referido,Tarjeta crédito,66.0,RegiÃ³n de Antofagasta,Norte
50989,1223,2024-11-22,Deportes,5,77928.85,0.2,App,311715.4,Sofía Rojas,66.0,Valparaíso,2024-05-03,Belleza,384170.0,valparaiso,Bronce,Instagram,Tarjeta débito,51.0,,
50990,1058,2024-03-05,Libros,1,131411.4,0.2,Web,105129.12,María Contreras,51.0,Temuco,2023-04-15,Moda,903377.0,temuco,Oro,Referido,Tarjeta débito,67.0,RegiÃ³n de La AraucanÃ­a,Sur
50991,1297,2024-04-28,Belleza,5,77526.02,0.0,App,387630.1,Diego Rojas,49.0,La Serena,2023-03-20,Belleza,1033414.0,la serena,Oro,Google Ads,Transferencia,42.0,RegiÃ³n de Coquimbo,Norte
50992,1033,2024-09-10,Deportes,1,187681.75,0.0,Web,187681.75,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0,antofagasta,Premium,Google Ads,Transferencia,90.0,RegiÃ³n de Antofagasta,Norte
50993,1023,2024-03-28,Deportes,2,72863.57,0.1,Marketplace,131154.43,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0,santiago,Bronce,Orgánico,PayPal,88.0,RegiÃ³n Metropolitana,Centro
50994,1173,2024-06-28,Libros,3,133344.75,0.15,Web,340029.11,Juan Rojas,67.0,Concepción,2024-06-14,Hogar,844909.0,concepcion,Oro,Instagram,Tarjeta crédito,47.0,,
50995,1177,2024-09-23,Moda,3,217800.23,0.1,App,588060.62,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0,antofagasta,Bronce,Instagram,PayPal,85.0,RegiÃ³n de Antofagasta,Norte
50996,1291,2024-12-01,Libros,4,72185.17,0.2,Marketplace,230992.54,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0,santiago,Premium,Facebook,Tarjeta débito,98.0,RegiÃ³n Metropolitana,Centro
50997,1077,2024-05-18,Libros,3,95761.53,0.05,Marketplace,272920.36,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0,rancagua,Plata,Instagram,Transferencia,89.0,RegiÃ³n de O'Higgins,Centro
50998,1268,2024-05-18,Moda,4,108213.23,0.05,App,411210.27,Juan Rodríguez,31.0,Rancagua,2024-10-27,Belleza,1419275.0,rancagua,Bronce,Orgánico,Transferencia,76.0,RegiÃ³n de O'Higgins,Centro
50999,1190,2024-06-22,Moda,5,153295.99,0.0,Marketplace,766479.95,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0,valparaiso,Oro,Orgánico,PayPal,45.0,,
51000,1126,2024-04-02,Deportes,2,97565.2,0.2,App,156104.32,Antonia Muñoz,22.0,Antofagasta,2023-01-11,Belleza,764214.0,antofagasta,Premium,Referido,Tarjeta crédito,90.0,RegiÃ³n de Antofagasta,Norte
51001,1165,2024-02-24,Belleza,5,93004.77,0.0,App,465023.85,Fernanda Silva,,,2023-03-16,Libros,896255.0,,Bronce,Referido,Transferencia,51.0,,
51002,1242,2024-11-06,Hogar,1,11046.86,,Web,11046.86,Vicente González,29.0,Antofagasta,2023-11-20,Tecnología,728234.0,antofagasta,Bronce,Google Ads,Tarjeta débito,81.0,RegiÃ³n de Antofagasta,Norte
51003,1277,2024-07-05,Libros,5,202353.65,0.2,Web,809414.6,Javiera Rodríguez,24.0,CONCEPCIÓN,2022-06-28,Belleza,649648.0,concepcion,Bronce,Referido,Tarjeta débito,99.0,,
51004,1121,2024-08-03,Moda,2,18710.11,0.0,Web,37420.22,Vicente Pérez,48.0,Santiago,2023-03-07,Tecnología,518143.0,santiago,Bronce,Google Ads,PayPal,97.0,RegiÃ³n Metropolitana,Centro
51005,1125,2024-05-22,Tecnología,4,156603.73,0.2,App,501131.94,Tomás Pérez,31.0,Santiago,2024-10-06,Tecnología,1312885.0,santiago,plata ,Referido,Transferencia,,RegiÃ³n Metropolitana,Centro
51006,1152,2024-07-23,Tecnología,5,155480.06,0.2,App,621920.24,Valentina Rodríguez,28.0,Temuco,2023-10-15,Libros,798818.0,temuco,Plata,Instagram,Tarjeta crédito,56.0,RegiÃ³n de La AraucanÃ­a,Sur
51007,1043,2024-08-29,Moda,2,141994.72,0.2,Marketplace,227191.55,Juan López,53.0,Puerto Montt,2022-08-01,Hogar,828432.0,puerto montt,Oro,Google Ads,Tarjeta débito,91.0,RegiÃ³n de Los Lagos,Sur
51008,1260,2024-03-18,Deportes,3,8654.66,0.2,Marketplace,20771.18,Javiera González,20.0,Antofagasta,2022-10-19,Deportes,970295.0,antofagasta,Oro,Orgánico,Tarjeta débito,77.0,RegiÃ³n de Antofagasta,Norte
51009,1290,2024-02-13,Hogar,4,122155.15,0.05,App,464189.57,Juan Muñoz,61.0,Temuco,2024-01-09,Moda,1454444.0,temuco,Bronce,Referido,PayPal,66.0,RegiÃ³n de La AraucanÃ­a,Sur
51010,1094,2024-06-05,Moda,4,132800.94,0.1,Marketplace,478083.38,Valentina Muñoz,58.0,La Serena,2024-07-04,Hogar,933999.0,la serena,Premium,Facebook,Tarjeta crédito,71.0,RegiÃ³n de Coquimbo,Norte
51011,1188,2024-03-22,Hogar,4,33263.57,0.15,App,113096.14,Catalina Sepúlveda,63.0,La Serena,2023-08-22,Libros,685234.0,la serena,Bronce,Referido,Transferencia,98.0,RegiÃ³n de Coquimbo,Norte
51012,1188,2024-11-22,Moda,5,155929.93,0.0,App,779649.65,Catalina Sepúlveda,63.0,La Serena,2023-08-22,Libros,685234.0,la serena,Bronce,Referido,Transferencia,98.0,RegiÃ³n de Coquimbo,Norte
51013,1229,2024-12-22,Belleza,1,81339.91,0.15,Marketplace,69138.92,María González,25.0,Concepción,2024-09-02,Belleza,794542.0,concepcion,Oro,Facebook,Tarjeta crédito,60.0,,
51014,1043,2024-10-02,Moda,5,149646.13,0.0,App,748230.65,Juan López,53.0,Puerto Montt,2022-08-01,Hogar,828432.0,puerto montt,Oro,Google Ads,Tarjeta débito,91.0,RegiÃ³n de Los Lagos,Sur
51015,1076,2024-09-23,Moda,3,198012.97,0.05,Marketplace,564336.96,Camila López,44.0,Puerto Montt,2024-04-02,Deportes,721760.0,puerto montt,Oro,Instagram,Tarjeta crédito,86.0,RegiÃ³n de Los Lagos,Sur
51016,1015,2024-03-20,Tecnología,1,178787.57,0.05,Web,169848.19,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65.0,RegiÃ³n de Coquimbo,Norte
51017,1025,2024-12-20,Tecnología,4,176973.91,,App,707895.64,Antonia Fuentes,18.0,Santiago,2023-05-09,Hogar,1100862.0,santiago,Bronce,Instagram,Transferencia,58.0,RegiÃ³n Metropolitana,Centro
51018,1081,2024-04-17,Tecnología,1,147929.81,0.2,App,118343.85,Camila Sepúlveda,27.0,Temuco,2024-07-31,Deportes,931968.0,temuco,Bronce,Instagram,Transferencia,54.0,RegiÃ³n de La AraucanÃ­a,Sur
51019,1154,2024-08-26,Deportes,2,17298.8,0.1,Marketplace,31137.84,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0,concepcion,Plata,Referido,Tarjeta crédito,96.0,,
51020,1257,2024-12-01,Moda,2,170260.24,0.15,App,289442.41,Daniela Díaz,54.0,Santiago,2023-10-10,Belleza,532963.0,santiago,Oro,Orgánico,PayPal,45.0,RegiÃ³n Metropolitana,Centro
51021,1180,2024-01-22,Libros,2,202047.33,0.0,App,404094.66,Pedro Martínez,57.0,Temuco,2022-03-27,Tecnología,1278579.0,temuco,Oro,Orgánico,Transferencia,57.0,RegiÃ³n de La AraucanÃ­a,Sur
51022,1046,2024-06-09,Belleza,3,35730.96,0.05,Web,101833.24,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0,temuco,Oro,Google Ads,Tarjeta crédito,83.0,RegiÃ³n de La AraucanÃ­a,Sur
51023,1203,2024-07-12,Tecnología,3,145477.96,0.2,Web,349147.1,Antonia Soto,28.0,Temuco,2023-08-22,Moda,459837.0,temuco,Premium,Referido,Transferencia,51.0,RegiÃ³n de La AraucanÃ­a,Sur
51024,1015,2024-12-21,Belleza,2,23760.32,0.1,App,42768.58,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65.0,RegiÃ³n de Coquimbo,Norte
51025,1157,2024-03-19,Tecnología,3,236592.4,0.0,Marketplace,709777.2,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97.0,RegiÃ³n de Los Lagos,Sur
51026,1236,2024-06-04,Belleza,5,17032.2,0.0,App,85161.0,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82.0,RegiÃ³n de Antofagasta,Norte
51027,1208,2024-10-13,Belleza,1,166715.73,0.05,App,158379.94,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92.0,,
51028,1088,2024-03-06,Libros,1,73224.17,0.0,Web,73224.17,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0,rancagua,Bronce,Google Ads,PayPal,61.0,RegiÃ³n de O'Higgins,Centro
51029,1167,2024-09-11,Moda,4,87882.21,0.05,Marketplace,333952.4,Benjamín Soto,,Concepción,2023-02-12,Hogar,1094302.0,concepcion,Plata,Instagram,Tarjeta crédito,43.0,,
51030,1163,2024-04-14,Tecnología,2,195806.8,0.2,Marketplace,313290.88,Benjamín Sepúlveda,36.0,Puerto Montt,2024-06-21,Hogar,1112969.0,puerto montt,Plata,Google Ads,Tarjeta débito,41.0,RegiÃ³n de Los Lagos,Sur
51031,1030,2024-08-30,Tecnología,1,152913.94,0.0,App,152913.94,Daniela Rojas,62.0,Valparaíso,2024-05-17,Deportes,910769.0,valparaiso,premium,Orgánico,Transferencia,53.0,,
51032,1214,2024-03-08,Deportes,4,38105.27,0.1,Web,137178.97,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80.0,,
51033,1191,2024-09-06,Hogar,5,70879.89,0.15,Marketplace,301239.53,Sofía Díaz,35.0,Antofagasta,2022-05-04,Moda,612677.0,antofagasta,Premium,Instagram,Transferencia,43.0,RegiÃ³n de Antofagasta,Norte
51034,1009,2024-08-30,Tecnología,2,189596.92,0.2,Marketplace,303355.07,Camila Hernández,19.0,Rancagua,2022-01-22,Hogar,1065205.0,rancagua,Plata,Google Ads,Transferencia,80.0,RegiÃ³n de O'Higgins,Centro
51035,1170,2024-04-24,Tecnología,1,114274.72,0.0,App,114274.72,Valentina Sepúlveda,53.0,Rancagua,2023-11-11,Tecnología,1009803.0,rancagua,Premium,Google Ads,Transferencia,50.0,RegiÃ³n de O'Higgins,Centro
51036,1144,2024-09-12,Tecnología,1,114531.5,0.2,Marketplace,91625.2,Juan Rojas,36.0,Valparaíso,2022-05-07,Tecnología,864615.0,valparaiso,Plata,Referido,Tarjeta crédito,97.0,,
51037,1104,2024-04-22,Libros,3,18847.58,0.05,Web,53715.6,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0,santiago,Bronce,Orgánico,Tarjeta débito,84.0,RegiÃ³n Metropolitana,Centro
51038,1140,2024-09-11,Libros,1,5337.02,,Web,5070.17,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0,puerto montt,Bronce,Referido,Transferencia,99.0,RegiÃ³n de Los Lagos,Sur
51039,1111,2024-09-13,Moda,4,57694.44,0.0,App,230777.76,Javiera Fuentes,42.0,La Serena,2023-08-03,Belleza,1441947.0,la serena,Oro,Instagram,PayPal,82.0,RegiÃ³n de Coquimbo,Norte
51040,1080,2024-11-16,Moda,1,72813.75,0.2,Web,58251.0,María Silva,29.0,Antofagasta,2023-03-13,Moda,815919.0,antofagasta,Bronce,Facebook,Tarjeta crédito,85.0,RegiÃ³n de Antofagasta,Norte
51041,1213,2024-04-25,Hogar,5,108114.65,0.0,Marketplace,540573.25,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72.0,RegiÃ³n de Los Lagos,Sur
51042,1208,2024-05-27,Moda,4,12588.88,0.1,App,45319.97,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0,concepcion,Oro,Referido,Transferencia,92.0,,
51043,1052,2024-10-31,Tecnología,5,209608.52,0.1,Web,943238.34,Valentina Contreras,20.0,Concepción,2024-08-21,Belleza,961551.0,concepcion,Premium,Referido,Transferencia,60.0,,
51044,1289,2024-09-06,Moda,1,210753.64,0.15,Marketplace,179140.59,Vicente Rodríguez,43.0,Valparaíso,2024-11-20,Hogar,567161.0,valparaiso,Premium,Referido,Transferencia,72.0,,
51045,1172,2024-01-04,Hogar,5,14037.18,0.0,Web,70185.9,Valentina Fuentes,65.0,Puerto Montt,2024-11-19,Deportes,907166.0,puerto montt,Plata,Orgánico,PayPal,43.0,RegiÃ³n de Los Lagos,Sur
51046,1025,2024-12-07,Moda,1,99943.88,0.0,Marketplace,99943.88,Antonia Fuentes,18.0,Santiago,2023-05-09,Hogar,1100862.0,santiago,Bronce,Instagram,Transferencia,58.0,RegiÃ³n Metropolitana,Centro
51047,1069,2024-12-18,Hogar,4,238905.56,0.2,App,764497.79,Sofía Díaz,65.0,Puerto Montt,2024-02-16,Tecnología,1253198.0,puerto montt,Bronce,Google Ads,Transferencia,47.0,RegiÃ³n de Los Lagos,Sur
51048,1176,2024-10-24,Moda,1,58439.19,0.1,Web,52595.27,Pedro Soto,39.0,Concepción,2024-06-01,Hogar,566815.0,concepcion,Bronce,Facebook,Tarjeta crédito,63.0,,
51049,1257,2024-08-12,Deportes,4,147906.22,0.05,App,562043.64,Daniela Díaz,54.0,Santiago,2023-10-10,Belleza,532963.0,santiago,Oro,Orgánico,PayPal,45.0,RegiÃ³n Metropolitana,Centro
51050,1169,2024-07-14,Belleza,4,21820.33,0.05,App,82917.25,Camila Martínez,46.0,La Serena,2023-08-06,Libros,1426539.0,la serena,Oro,Google Ads,Tarjeta débito,46.0,RegiÃ³n de Coquimbo,Norte
51051,1285,2024-08-29,Belleza,4,11367.02,0.05,Marketplace,43194.68,Pedro Díaz,63.0,Puerto Montt,2022-07-21,Deportes,547488.0,puerto montt,Plata,Orgánico,Transferencia,60.0,RegiÃ³n de Los Lagos,Sur
51052,1247,2024-07-16,Deportes,2,179414.15,0.05,App,340886.88,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0,valparaiso,Oro,Referido,Tarjeta crédito,77.0,,
51053,1104,2024-07-14,Moda,3,192608.91,0.05,App,548935.39,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0,santiago,Bronce,Orgánico,Tarjeta débito,84.0,RegiÃ³n Metropolitana,Centro
51054,1175,2024-07-06,Moda,1,137677.52,0.05,Web,130793.64,Benjamín González,37.0,La Serena,2024-10-11,Tecnología,400022.0,la serena,Oro,Facebook,Tarjeta débito,58.0,RegiÃ³n de Coquimbo,Norte
51055,1174,2024-02-04,Belleza,3,162691.69,0.1,Web,439267.56,Valentina Díaz,49.0,Antofagasta,2022-10-09,Libros,623042.0,antofagasta,Bronce,Instagram,Tarjeta crédito,59.0,RegiÃ³n de Antofagasta,Norte
51056,1162,2024-09-29,Deportes,2,54617.15,0.2,Web,87387.44,Tomás Pérez,68.0,Concepción,2023-10-13,Libros,719868.0,concepcion,Oro,Google Ads,Tarjeta débito,97.0,,
51057,1140,2024-01-08,Belleza,4,22556.4,0.0,Web,90225.6,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0,puerto montt,Bronce,Referido,Transferencia,99.0,RegiÃ³n de Los Lagos,Sur
51058,1241,2024-02-25,Tecnología,5,70766.0,0.0,Web,353830.0,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0,concepcion,Plata,Google Ads,PayPal,68.0,,
51059,1291,2024-08-01,Hogar,3,170294.13,0.15,Marketplace,434250.03,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0,santiago,Premium,Facebook,Tarjeta débito,98.0,RegiÃ³n Metropolitana,Centro
51060,1274,2024-05-27,Deportes,1,155007.61,0.1,App,139506.85,Diego Hernández,24.0,Concepción,2022-02-15,Libros,646707.0,concepcion,Oro,Facebook,Tarjeta crédito,63.0,,
51061,1251,2024-04-06,Deportes,1,19060.59,0.15,App,16201.5,María Rojas,30.0,Valparaíso,2023-01-01,Libros,993285.0,valparaiso,Premium,Google Ads,Transferencia,46.0,,
51062,1227,2024-08-30,Belleza,2,202565.88,0.0,Web,405131.76,Antonia Silva,45.0,Santiago,2024-01-07,Libros,999154.0,santiago,Premium,Orgánico,Transferencia,96.0,RegiÃ³n Metropolitana,Centro
51063,1026,2024-06-11,Belleza,3,73005.03,0.15,Web,186162.83,Fernanda Silva,33.0,Rancagua,2024-12-10,Belleza,961675.0,rancagua,Plata,Google Ads,Transferencia,77.0,RegiÃ³n de O'Higgins,Centro
51064,1181,2024-02-27,Moda,3,248766.9,0.0,Web,746300.7,María González,29.0,Antofagasta,2023-08-13,Belleza,528347.0,antofagasta,Plata,Instagram,Tarjeta débito,89.0,RegiÃ³n de Antofagasta,Norte
51065,1040,2024-03-16,Tecnología,4,219935.27,0.05,Marketplace,835754.03,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51.0,,
51066,1213,2024-07-20,Libros,4,153825.69,0.1,App,553772.48,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72.0,RegiÃ³n de Los Lagos,Sur
51067,1003,2024-04-24,Moda,1,71908.61,0.0,App,71908.61,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0,antofagasta,Plata,Google Ads,Transferencia,47.0,RegiÃ³n de Antofagasta,Norte
51068,1276,2024-02-17,Moda,1,71949.31,0.2,App,57559.45,Daniela Silva,18.0,Santiago,2024-02-24,Deportes,1246470.0,santiago,Bronce,Facebook,Tarjeta crédito,96.0,RegiÃ³n Metropolitana,Centro
51069,1002,2024-08-07,Libros,3,207664.49,0.1,App,560694.12,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92.0,RegiÃ³n Metropolitana,Centro
51070,1033,2024-01-07,Libros,3,167481.02,0.2,Web,401954.45,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0,antofagasta,Premium,Google Ads,Transferencia,90.0,RegiÃ³n de Antofagasta,Norte
51071,1284,2024-11-10,Moda,5,81994.89,,Marketplace,348478.28,Tomás Sepúlveda,27.0,Concepción,2023-03-22,Hogar,1218965.0,concepcion,Plata,Referido,Tarjeta crédito,99.0,,
51072,1187,2024-06-24,Libros,3,9847.86,0.0,Web,29543.58,Sofía Contreras,50.0,Santiago,2022-08-08,Tecnología,1085456.0,santiago,Bronce,Referido,Transferencia,55.0,RegiÃ³n Metropolitana,Centro
51073,1003,2024-01-29,Hogar,2,211615.62,0.1,Web,380908.12,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0,antofagasta,Plata,Google Ads,Transferencia,47.0,RegiÃ³n de Antofagasta,Norte
51074,1012,2024-02-18,Hogar,1,79612.14,0.0,App,79612.14,Tomás Pérez,31.0,Temuco,2024-11-03,Libros,300000.0,temuco,Oro,Instagram,Transferencia,63.0,RegiÃ³n de La AraucanÃ­a,Sur
51075,1271,2024-10-31,Deportes,2,5508.15,0.15,Web,9363.86,Vicente Rodríguez,24.0,Concepción,2022-08-17,Deportes,840419.0,concepcion,Bronce,Facebook,PayPal,94.0,,
51076,1084,2024-02-09,Moda,2,96443.75,0.05,Marketplace,183243.12,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0,la serena,Oro,Referido,Tarjeta crédito,66.0,RegiÃ³n de Coquimbo,Norte
51077,1045,2024-02-12,Belleza,5,44951.76,0.05,Marketplace,213520.86,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87.0,RegiÃ³n de Coquimbo,Norte
51078,1241,2024-02-13,Deportes,3,67544.91,0.1,Web,182371.26,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0,concepcion,Plata,Google Ads,PayPal,68.0,,
51079,1079,2024-06-03,Moda,4,68714.44,0.0,App,274857.76,Antonia Díaz,41.0,La Serena,2024-11-18,Libros,1195827.0,la serena,Plata,Google Ads,Tarjeta débito,,RegiÃ³n de Coquimbo,Norte
51080,1040,2024-09-29,Hogar,1,228433.29,0.05,Marketplace,217011.63,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51.0,,
51081,1024,2024-12-08,Tecnología,4,186414.49,0.15,Web,633809.27,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98.0,RegiÃ³n de O'Higgins,Centro
51082,1045,2024-04-07,Libros,1,125040.92,0.05,Web,118788.87,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87.0,RegiÃ³n de Coquimbo,Norte
51083,1115,2024-06-21,Belleza,4,174571.82,0.05,App,663372.92,Valentina Hernández,35.0,Temuco,2024-10-06,Hogar,819816.0,temuco,Bronce,Referido,Tarjeta débito,71.0,RegiÃ³n de La AraucanÃ­a,Sur
51084,1160,2024-02-07,Belleza,1,122595.02,0.2,Marketplace,98076.02,Benjamín Hernández,26.0,Santiago,2024-07-10,Libros,962824.0,santiago,Premium,Instagram,Tarjeta débito,100.0,RegiÃ³n Metropolitana,Centro
51085,1119,2024-04-12,Tecnología,3,141231.96,0.0,Marketplace,423695.88,Fernanda Sepúlveda,39.0,Rancagua,2023-08-17,Hogar,845233.0,rancagua,Plata,Facebook,Transferencia,97.0,RegiÃ³n de O'Higgins,Centro
