id_transaccion,id_cliente,fecha_transaccion,fecha_registro,nombre,edad,grupo_edad,ciudad,region,macrozona,segmento_cliente,canal_adquisicion,canal_venta,categoria_producto,categoria_favorita,cantidad,precio_unitario,descuento_pct,monto_bruto,monto_descuento,monto_compra,ingreso_estimado,score_fidelizacion,nivel_fidelizacion,total_transacciones,gasto_total_cliente,ticket_promedio_cliente,cantidad_total_productos,descuento_promedio_cliente,score_fidelizacion_promedio,ciudad_normalizada,metodo_pago_preferido,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,antiguedad_cliente_dias,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,rango_monto_compra
51010,1094,2024-06-05,2024-07-04,Valentina Muñoz,58,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Facebook,Marketplace,Moda,Hogar,4,132800.94,0.1,531203.76,53120.376,478083.38,933999.0,71,Media,8,4365417.97,545677.24625,32,0.043750000000000004,71.0,la serena,Tarjeta crédito,False,False,False,False,-29,1,Sí,0.5166666666666667,Alto
51011,1188,2024-03-22,2023-08-22,Catalina Sepúlveda,63,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Bronce,Referido,App,Hogar,Libros,4,33263.57,0.15,133054.28,19958.142,113096.14,685234.0,98,Alta,3,1282793.65,427597.8833333333,11,0.049999999999999996,98.0,la serena,Transferencia,False,False,False,False,213,1,Sí,0.9666666666666668,Bajo
51012,1188,2024-11-22,2023-08-22,Catalina Sepúlveda,63,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Bronce,Referido,App,Moda,Libros,5,155929.93,0.0,779649.6499999999,0.0,779649.65,685234.0,98,Alta,3,1282793.65,427597.8833333333,11,0.049999999999999996,98.0,la serena,Transferencia,False,False,False,False,458,1,No,0.9666666666666668,Muy alto
51013,1229,2024-12-22,2024-09-02,María González,25,18-29,Concepción,Sin información,Sin información,Oro,Facebook,Marketplace,Belleza,Belleza,1,81339.91,0.15,81339.91,12200.9865,69138.92,794542.0,60,Baja,5,1530575.04,306115.00800000003,10,0.06,60.0,concepcion,Tarjeta crédito,False,False,False,False,111,0,Sí,0.3333333333333333,Bajo
51014,1043,2024-10-02,2022-08-01,Juan López,53,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Google Ads,App,Moda,Hogar,5,149646.13,0.0,748230.65,0.0,748230.65,828432.0,91,Alta,5,1788320.62,357664.124,22,0.06999999999999999,91.0,puerto montt,Tarjeta débito,False,False,False,False,793,3,No,0.85,Muy alto
51015,1076,2024-09-23,2024-04-02,Camila López,44,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Instagram,Marketplace,Moda,Deportes,3,198012.97,0.05,594038.91,29701.9455,564336.96,721760.0,86,Alta,3,1475039.67,491679.88999999996,10,0.06666666666666667,86.0,puerto montt,Tarjeta crédito,False,False,False,False,174,3,Sí,0.7666666666666667,Muy alto
51016,1015,2024-03-20,2024-02-15,María Soto,28,18-29,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,Web,Tecnología,Belleza,1,178787.57,0.05,178787.57,8939.3785,169848.19,675193.0,65,Media,7,2878947.53625,411278.2194642857,19,0.03571428571428571,65.0,la serena,PayPal,False,False,False,False,34,1,Sí,0.4166666666666667,Medio
51017,1025,2024-12-20,2023-05-09,Antonia Fuentes,18,18-29,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Instagram,App,Tecnología,Hogar,4,176973.91,0.0,707895.64,0.0,707895.64,1100862.0,58,Baja,3,902589.95,300863.31666666665,6,0.0,58.0,santiago,Transferencia,False,False,False,False,591,2,No,0.3,Muy alto
51018,1081,2024-04-17,2024-07-31,Camila Sepúlveda,27,18-29,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Bronce,Instagram,App,Tecnología,Deportes,1,147929.81,0.2,147929.81,29585.962,118343.85,931968.0,54,Baja,3,706637.65,235545.88333333333,10,0.06666666666666667,54.0,temuco,Transferencia,False,False,False,False,-105,3,Sí,0.2333333333333333,Bajo
51019,1154,2024-08-26,2024-03-29,Javiera Torres,59,45-59,Concepción,Sin información,Sin información,Plata,Referido,Marketplace,Deportes,Tecnología,2,17298.8,0.1,34597.6,3459.76,31137.84,613803.0,96,Alta,5,1643304.6300000001,328660.92600000004,15,0.09,96.0,concepcion,Tarjeta crédito,False,False,False,False,150,0,Sí,0.9333333333333332,Bajo
51020,1257,2024-12-01,2023-10-10,Daniela Díaz,54,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,App,Moda,Belleza,2,170260.24,0.15,340520.48,51078.07199999999,289442.41,532963.0,45,Baja,7,2918968.27,416995.46714285715,20,0.07142857142857142,45.0,santiago,PayPal,False,False,False,False,418,2,Sí,0.0833333333333333,Medio
51021,1180,2024-01-22,2022-03-27,Pedro Martínez,57,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Orgánico,App,Libros,Tecnología,2,202047.33,0.0,404094.66,0.0,404094.66,1278579.0,57,Baja,5,2421599.4562500003,484319.89125000004,20,0.1,57.0,temuco,Transferencia,False,False,False,False,666,3,No,0.2833333333333333,Alto
51022,1046,2024-06-09,2022-05-10,Sofía Fuentes,59,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Google Ads,Web,Belleza,Belleza,3,35730.96,0.05,107192.88,5359.644,101833.24,907150.0,83,Media,9,1907058.57,211895.39666666667,28,0.061111111111111116,83.0,temuco,Tarjeta crédito,False,False,False,False,761,3,Sí,0.7166666666666667,Bajo
51023,1203,2024-07-12,2023-08-22,Antonia Soto,28,18-29,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Referido,Web,Tecnología,Moda,3,145477.96,0.2,436433.88,87286.77600000001,349147.1,459837.0,51,Baja,4,1642654.0099999998,410663.50249999994,12,0.0625,51.0,temuco,Transferencia,False,False,False,False,325,3,Sí,0.1833333333333333,Alto
51024,1015,2024-12-21,2024-02-15,María Soto,28,18-29,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,App,Belleza,Belleza,2,23760.32,0.1,47520.64,4752.064,42768.58,675193.0,65,Media,7,2878947.53625,411278.2194642857,19,0.03571428571428571,65.0,la serena,PayPal,False,False,False,False,310,1,Sí,0.4166666666666667,Bajo
51025,1157,2024-03-19,2022-01-04,Camila Soto,18,18-29,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Instagram,Marketplace,Tecnología,Deportes,3,236592.4,0.0,709777.2,0.0,709777.2,835644.0,97,Alta,10,4106617.19,410661.719,36,0.10500000000000001,97.0,puerto montt,Tarjeta crédito,False,False,False,False,805,3,No,0.95,Muy alto
51026,1236,2024-06-04,2022-08-19,Juan Torres,69,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Instagram,App,Belleza,Libros,5,17032.2,0.0,85161.0,0.0,85161.0,465046.0,82,Media,9,3278711.87,364301.3188888889,27,0.044444444444444446,82.0,antofagasta,Transferencia,False,False,False,False,655,1,No,0.7,Bajo
51027,1208,2024-10-13,2022-01-15,Catalina Hernández,69,60+,Concepción,Sin información,Sin información,Oro,Referido,App,Belleza,Libros,1,166715.73,0.05,166715.73,8335.7865,158379.94,963387.0,92,Alta,8,1662980.23,207872.52875,21,0.075,92.0,concepcion,Transferencia,False,False,False,False,1002,0,Sí,0.8666666666666667,Medio
51028,1088,2024-03-06,2023-07-07,Daniela López,66,60+,Rancagua,RegiÃ³n de O'Higgins,Centro,Bronce,Google Ads,Web,Libros,Hogar,1,73224.17,0.0,73224.17,0.0,73224.17,651774.0,61,Baja,7,2068917.84,295559.6914285714,25,0.05714285714285715,61.0,rancagua,PayPal,False,False,False,False,243,2,No,0.35,Bajo
51029,1167,2024-09-11,2023-02-12,Benjamín Soto,44,30-44,Concepción,Sin información,Sin información,Plata,Instagram,Marketplace,Moda,Hogar,4,87882.21,0.05,351528.84,17576.442000000003,333952.4,1094302.0,43,Baja,3,850180.03,283393.3433333333,9,0.06666666666666667,43.0,concepcion,Tarjeta crédito,False,False,False,False,577,0,Sí,0.05,Alto
51030,1163,2024-04-14,2024-06-21,Benjamín Sepúlveda,36,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Google Ads,Marketplace,Tecnología,Hogar,2,195806.8,0.2,391613.6,78322.72,313290.88,1112969.0,41,Baja,2,790611.6,395305.8,5,0.15000000000000002,41.0,puerto montt,Tarjeta débito,False,False,False,False,-68,3,Sí,0.0166666666666666,Alto
51031,1030,2024-08-30,2024-05-17,Daniela Rojas,62,60+,Valparaíso,Sin información,Sin información,Premium,Orgánico,App,Tecnología,Deportes,1,152913.94,0.0,152913.94,0.0,152913.94,910769.0,53,Baja,6,1939118.76,323186.46,15,0.09999999999999999,53.0,valparaiso,Transferencia,False,False,False,False,105,0,No,0.2166666666666666,Medio
51032,1214,2024-03-08,2023-05-23,Tomás Díaz,61,60+,Concepción,Sin información,Sin información,Plata,Referido,Web,Deportes,Libros,4,38105.27,0.1,152421.08,15242.108,137178.97,976952.0,80,Media,6,1496065.3,249344.21666666667,19,0.08333333333333333,80.0,concepcion,PayPal,False,False,False,False,290,0,Sí,0.6666666666666666,Bajo
51033,1191,2024-09-06,2022-05-04,Sofía Díaz,35,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Instagram,Marketplace,Hogar,Moda,5,70879.89,0.15,354399.45,53159.9175,301239.53,612677.0,43,Baja,3,937764.53,312588.1766666667,9,0.06666666666666667,43.0,antofagasta,Transferencia,False,False,False,False,856,1,Sí,0.05,Alto
51034,1009,2024-08-30,2022-01-22,Camila Hernández,19,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Google Ads,Marketplace,Tecnología,Hogar,2,189596.92,0.2,379193.84,75838.76800000001,303355.07,1065205.0,80,Media,6,1147139.6400000001,191189.94000000003,12,0.09166666666666667,80.0,rancagua,Transferencia,False,False,False,False,951,2,Sí,0.6666666666666666,Alto
51035,1170,2024-04-24,2023-11-11,Valentina Sepúlveda,53,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Premium,Google Ads,App,Tecnología,Tecnología,1,114274.72,0.0,114274.72,0.0,114274.72,1009803.0,50,Baja,6,2691536.09,448589.3483333333,20,0.05833333333333333,50.0,rancagua,Transferencia,False,False,False,False,165,2,No,0.1666666666666666,Bajo
51036,1144,2024-09-12,2022-05-07,Juan Rojas,36,30-44,Valparaíso,Sin información,Sin información,Plata,Referido,Marketplace,Tecnología,Tecnología,1,114531.5,0.2,114531.5,22906.300000000003,91625.2,864615.0,97,Alta,3,528311.51,176103.83666666667,5,0.11666666666666668,97.0,valparaiso,Tarjeta crédito,False,False,False,False,859,0,Sí,0.95,Bajo
51037,1104,2024-04-22,2023-08-10,Juan Rodríguez,45,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,Web,Libros,Hogar,3,18847.58,0.05,56542.740000000005,2827.1370000000006,53715.6,680194.0,84,Media,6,3088350.28625,514725.0477083333,18,0.049999999999999996,84.0,santiago,Tarjeta débito,False,False,False,False,256,2,Sí,0.7333333333333333,Bajo
51038,1140,2024-09-11,2022-06-30,María Silva,60,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Referido,Web,Libros,Belleza,1,5337.02,0.0,5337.02,0.0,5070.17,714512.0,99,Alta,6,2193343.38,365557.23,20,0.025000000000000005,99.0,puerto montt,Transferencia,False,False,False,False,804,3,No,0.9833333333333332,Bajo
51039,1111,2024-09-13,2023-08-03,Javiera Fuentes,42,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Instagram,App,Moda,Belleza,4,57694.44,0.0,230777.76,0.0,230777.76,1441947.0,82,Media,7,2086892.99,298127.57,17,0.042857142857142864,82.0,la serena,PayPal,False,False,False,False,407,1,No,0.7,Medio
51040,1080,2024-11-16,2023-03-13,María Silva,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Facebook,Web,Moda,Moda,1,72813.75,0.2,72813.75,14562.75,58251.0,815919.0,85,Alta,6,2327916.3200000003,387986.0533333334,20,0.11666666666666668,85.0,antofagasta,Tarjeta crédito,False,False,False,False,614,1,Sí,0.75,Bajo
51041,1213,2024-04-25,2023-01-30,Juan Morales,64,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Facebook,Marketplace,Hogar,Hogar,5,108114.65,0.0,540573.25,0.0,540573.25,641985.0,72,Media,9,3761859.27,417984.36333333334,31,0.07777777777777778,72.0,puerto montt,PayPal,False,False,False,False,451,3,No,0.5333333333333333,Muy alto
51042,1208,2024-05-27,2022-01-15,Catalina Hernández,69,60+,Concepción,Sin información,Sin información,Oro,Referido,App,Moda,Libros,4,12588.88,0.1,50355.52,5035.552,45319.97,963387.0,92,Alta,8,1662980.23,207872.52875,21,0.075,92.0,concepcion,Transferencia,False,False,False,False,863,0,Sí,0.8666666666666667,Bajo
51043,1052,2024-10-31,2024-08-21,Valentina Contreras,20,18-29,Concepción,Sin información,Sin información,Premium,Referido,Web,Tecnología,Belleza,5,209608.52,0.1,1048042.6,104804.26,943238.34,961551.0,60,Baja,6,3184371.08,530728.5133333333,21,0.09999999999999999,60.0,concepcion,Transferencia,False,False,False,False,71,0,Sí,0.3333333333333333,Muy alto
51044,1289,2024-09-06,2024-11-20,Vicente Rodríguez,43,30-44,Valparaíso,Sin información,Sin información,Premium,Referido,Marketplace,Moda,Hogar,1,210753.64,0.15,210753.64,31613.046,179140.59,567161.0,72,Media,7,2649221.8,378460.2571428571,22,0.07142857142857142,72.0,valparaiso,Transferencia,False,False,False,False,-75,0,Sí,0.5333333333333333,Medio
51045,1172,2024-01-04,2024-11-19,Valentina Fuentes,65,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Orgánico,Web,Hogar,Deportes,5,14037.18,0.0,70185.9,0.0,70185.9,907166.0,43,Baja,3,588019.27,196006.42333333334,9,0.03333333333333333,43.0,puerto montt,PayPal,False,False,False,False,-320,3,No,0.05,Bajo
51046,1025,2024-12-07,2023-05-09,Antonia Fuentes,18,18-29,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Instagram,Marketplace,Moda,Hogar,1,99943.88,0.0,99943.88,0.0,99943.88,1100862.0,58,Baja,3,902589.95,300863.31666666665,6,0.0,58.0,santiago,Transferencia,False,False,False,False,578,2,No,0.3,Bajo
51047,1069,2024-12-18,2024-02-16,Sofía Díaz,65,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Google Ads,App,Hogar,Tecnología,4,238905.56,0.2,955622.24,191124.448,764497.79,1253198.0,47,Baja,3,1983657.23,661219.0766666667,12,0.10000000000000002,47.0,puerto montt,Transferencia,False,False,False,False,306,3,Sí,0.1166666666666666,Muy alto
51048,1176,2024-10-24,2024-06-01,Pedro Soto,39,30-44,Concepción,Sin información,Sin información,Bronce,Facebook,Web,Moda,Hogar,1,58439.19,0.1,58439.19,5843.919000000001,52595.27,566815.0,63,Baja,2,221722.47999999998,110861.23999999999,2,0.07500000000000001,63.0,concepcion,Tarjeta crédito,False,False,False,False,145,0,Sí,0.3833333333333333,Bajo
51049,1257,2024-08-12,2023-10-10,Daniela Díaz,54,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,App,Deportes,Belleza,4,147906.22,0.05,591624.88,29581.244,562043.64,532963.0,45,Baja,7,2918968.27,416995.46714285715,20,0.07142857142857142,45.0,santiago,PayPal,False,False,False,False,307,2,Sí,0.0833333333333333,Muy alto
51050,1169,2024-07-14,2023-08-06,Camila Martínez,46,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Google Ads,App,Belleza,Libros,4,21820.33,0.05,87281.32,4364.066000000001,82917.25,1426539.0,46,Baja,7,1536682.9,219526.12857142856,22,0.07142857142857142,46.0,la serena,Tarjeta débito,False,False,False,False,343,1,Sí,0.1,Bajo
51051,1285,2024-08-29,2022-07-21,Pedro Díaz,63,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Orgánico,Marketplace,Belleza,Deportes,4,11367.02,0.05,45468.08,2273.404,43194.68,547488.0,60,Baja,2,229575.93,114787.965,5,0.025,60.0,puerto montt,Transferencia,False,False,False,False,770,3,Sí,0.3333333333333333,Bajo
51052,1247,2024-07-16,2024-08-14,Camila Rodríguez,66,60+,Valparaíso,Sin información,Sin información,Oro,Referido,App,Deportes,Libros,2,179414.15,0.05,358828.3,17941.415,340886.88,1287879.0,77,Media,6,1314688.22,219114.70333333334,16,0.05000000000000001,77.0,valparaiso,Tarjeta crédito,False,False,False,False,-29,0,Sí,0.6166666666666667,Alto
51053,1104,2024-07-14,2023-08-10,Juan Rodríguez,45,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,App,Moda,Hogar,3,192608.91,0.05,577826.73,28891.3365,548935.39,680194.0,84,Media,6,3088350.28625,514725.0477083333,18,0.049999999999999996,84.0,santiago,Tarjeta débito,False,False,False,False,339,2,Sí,0.7333333333333333,Muy alto
51054,1175,2024-07-06,2024-10-11,Benjamín González,37,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Facebook,Web,Moda,Tecnología,1,137677.52,0.05,137677.52,6883.876,130793.64,400022.0,58,Baja,7,2724598.46,389228.35142857145,25,0.0642857142857143,58.0,la serena,Tarjeta débito,False,False,False,False,-97,1,Sí,0.3,Bajo
51055,1174,2024-02-04,2022-10-09,Valentina Díaz,49,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Instagram,Web,Belleza,Libros,3,162691.69,0.1,488075.07,48807.507000000005,439267.56,623042.0,59,Baja,2,630228.5700000001,315114.28500000003,4,0.07500000000000001,59.0,antofagasta,Tarjeta crédito,False,False,False,False,483,1,Sí,0.3166666666666666,Alto
51056,1162,2024-09-29,2023-10-13,Tomás Pérez,68,60+,Concepción,Sin información,Sin información,Oro,Google Ads,Web,Deportes,Libros,2,54617.15,0.2,109234.3,21846.86,87387.44,719868.0,97,Alta,5,1015673.14,203134.628,13,0.14,97.0,concepcion,Tarjeta débito,False,False,False,False,352,0,Sí,0.95,Bajo
51057,1140,2024-01-08,2022-06-30,María Silva,60,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Bronce,Referido,Web,Belleza,Belleza,4,22556.4,0.0,90225.6,0.0,90225.6,714512.0,99,Alta,6,2193343.38,365557.23,20,0.025000000000000005,99.0,puerto montt,Transferencia,False,False,False,False,557,3,No,0.9833333333333332,Bajo
51058,1241,2024-02-25,2022-02-23,Antonia Silva,62,60+,Concepción,Sin información,Sin información,Plata,Google Ads,Web,Tecnología,Tecnología,5,70766.0,0.0,353830.0,0.0,353830.0,738724.0,68,Media,6,978207.28,163034.54666666666,18,0.08333333333333333,68.0,concepcion,PayPal,False,False,False,False,732,0,No,0.4666666666666667,Alto
51059,1291,2024-08-01,2022-11-29,Diego Fuentes,44,30-44,Santiago,RegiÃ³n Metropolitana,Centro,Premium,Facebook,Marketplace,Hogar,Moda,3,170294.13,0.15,510882.39,76632.3585,434250.03,643662.0,98,Alta,5,2225414.0300000003,445082.80600000004,17,0.09,98.0,santiago,Tarjeta débito,False,False,False,False,611,2,Sí,0.9666666666666668,Alto
51060,1274,2024-05-27,2022-02-15,Diego Hernández,24,18-29,Concepción,Sin información,Sin información,Oro,Facebook,App,Deportes,Libros,1,155007.61,0.1,155007.61,15500.761,139506.85,646707.0,63,Baja,3,826143.8500000001,275381.2833333334,7,0.06666666666666667,63.0,concepcion,Tarjeta crédito,False,False,False,False,832,0,Sí,0.3833333333333333,Medio
51061,1251,2024-04-06,2023-01-01,María Rojas,30,30-44,Valparaíso,Sin información,Sin información,Premium,Google Ads,App,Deportes,Libros,1,19060.59,0.15,19060.59,2859.0885,16201.5,993285.0,46,Baja,5,1145046.3599999999,229009.27199999997,10,0.09,46.0,valparaiso,Transferencia,False,False,False,False,461,0,Sí,0.1,Bajo
51062,1227,2024-08-30,2024-01-07,Antonia Silva,45,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Premium,Orgánico,Web,Belleza,Libros,2,202565.88,0.0,405131.76,0.0,405131.76,999154.0,96,Alta,2,639465.87,319732.935,6,0.1,96.0,santiago,Transferencia,False,False,False,False,236,2,No,0.9333333333333332,Alto
51063,1026,2024-06-11,2024-12-10,Fernanda Silva,33,30-44,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Google Ads,Web,Belleza,Belleza,3,73005.03,0.15,219015.09,32852.2635,186162.83,961675.0,77,Media,3,487059.37,162353.12333333332,7,0.15,77.0,rancagua,Transferencia,False,False,False,False,-182,2,Sí,0.6166666666666667,Medio
51064,1181,2024-02-27,2023-08-13,María González,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,Web,Moda,Belleza,3,248766.9,0.0,746300.7,0.0,746300.7,528347.0,89,Alta,6,2141008.38,356834.73,11,0.041666666666666664,89.0,antofagasta,Tarjeta débito,False,False,False,False,198,1,No,0.8166666666666667,Muy alto
51065,1040,2024-03-16,2023-10-14,María Rojas,21,18-29,Concepción,Sin información,Sin información,Plata,Google Ads,Marketplace,Tecnología,Moda,4,219935.27,0.05,879741.08,43987.054,835754.03,1162066.0,51,Baja,11,4250917.91,386447.08272727276,33,0.1,51.0,concepcion,PayPal,False,False,False,False,154,0,Sí,0.1833333333333333,Muy alto
51066,1213,2024-07-20,2023-01-30,Juan Morales,64,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Facebook,App,Libros,Hogar,4,153825.69,0.1,615302.76,61530.276000000005,553772.48,641985.0,72,Media,9,3761859.27,417984.36333333334,31,0.07777777777777778,72.0,puerto montt,PayPal,False,False,False,False,537,3,Sí,0.5333333333333333,Muy alto
51067,1003,2024-04-24,2024-01-22,Sofía Sepúlveda,59,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Google Ads,App,Moda,Belleza,1,71908.61,0.0,71908.61,0.0,71908.61,1255397.0,47,Baja,6,2850330.42,475055.07,18,0.05833333333333333,47.0,antofagasta,Transferencia,False,False,False,False,93,1,No,0.1166666666666666,Bajo
51068,1276,2024-02-17,2024-02-24,Daniela Silva,18,18-29,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Facebook,App,Moda,Deportes,1,71949.31,0.2,71949.31,14389.862,57559.45,1246470.0,96,Alta,4,1248112.74,312028.185,7,0.0625,96.0,santiago,Tarjeta crédito,False,False,False,False,-7,2,Sí,0.9333333333333332,Bajo
51069,1002,2024-08-07,2024-04-09,Juan Contreras,33,30-44,Santiago,RegiÃ³n Metropolitana,Centro,Plata,Google Ads,App,Libros,Belleza,3,207664.49,0.1,622993.47,62299.347,560694.12,850503.0,92,Alta,7,3092160.2800000003,441737.1828571429,21,0.042857142857142864,92.0,santiago,Tarjeta débito,False,False,False,False,120,2,Sí,0.8666666666666667,Muy alto
51070,1033,2024-01-07,2023-10-06,Sofía Fuentes,58,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Google Ads,Web,Libros,Belleza,3,167481.02,0.2,502443.06,100488.612,401954.45,846516.0,90,Alta,6,1443295.51,240549.25166666668,12,0.075,90.0,antofagasta,Transferencia,False,False,False,False,93,1,Sí,0.8333333333333334,Alto
51071,1284,2024-11-10,2023-03-22,Tomás Sepúlveda,27,18-29,Concepción,Sin información,Sin información,Plata,Referido,Marketplace,Moda,Hogar,5,81994.89,0.0,409974.45,0.0,348478.28,1218965.0,99,Alta,4,1665299.1300000001,416324.78250000003,16,0.05,99.0,concepcion,Tarjeta crédito,False,False,False,False,599,0,No,0.9833333333333332,Alto
51072,1187,2024-06-24,2022-08-08,Sofía Contreras,50,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Referido,Web,Libros,Tecnología,3,9847.86,0.0,29543.58,0.0,29543.58,1085456.0,55,Baja,7,1596488.69,228069.81285714285,19,0.03571428571428571,55.0,santiago,Transferencia,False,False,False,False,686,2,No,0.25,Bajo
51073,1003,2024-01-29,2024-01-22,Sofía Sepúlveda,59,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Google Ads,Web,Hogar,Belleza,2,211615.62,0.1,423231.24,42323.124,380908.12,1255397.0,47,Baja,6,2850330.42,475055.07,18,0.05833333333333333,47.0,antofagasta,Transferencia,False,False,False,False,7,1,Sí,0.1166666666666666,Alto
51074,1012,2024-02-18,2024-11-03,Tomás Pérez,31,30-44,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Instagram,App,Hogar,Libros,1,79612.14,0.0,79612.14,0.0,79612.14,300000.0,63,Baja,5,1813579.6600000001,362715.93200000003,13,0.06,63.0,temuco,Transferencia,False,False,False,False,-259,3,No,0.3833333333333333,Bajo
51075,1271,2024-10-31,2022-08-17,Vicente Rodríguez,24,18-29,Concepción,Sin información,Sin información,Bronce,Facebook,Web,Deportes,Deportes,2,5508.15,0.15,11016.3,1652.445,9363.86,840419.0,94,Alta,3,286964.86,95654.95333333332,9,0.09999999999999999,94.0,concepcion,PayPal,False,False,False,False,806,0,Sí,0.9,Bajo
51076,1084,2024-02-09,2022-01-30,Matías Torres,59,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Referido,Marketplace,Moda,Deportes,2,96443.75,0.05,192887.5,9644.375,183243.12,751245.0,66,Media,7,2938304.0,419757.71428571426,26,0.1,66.0,la serena,Tarjeta crédito,False,False,False,False,740,1,Sí,0.4333333333333333,Medio
51077,1045,2024-02-12,2022-04-23,María Sepúlveda,65,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,Marketplace,Belleza,Belleza,5,44951.76,0.05,224758.8,11237.940000000002,213520.86,1013193.0,87,Alta,9,1724822.3599999999,191646.92888888888,20,0.05,87.0,la serena,PayPal,False,False,False,False,660,1,Sí,0.7833333333333333,Medio
51078,1241,2024-02-13,2022-02-23,Antonia Silva,62,60+,Concepción,Sin información,Sin información,Plata,Google Ads,Web,Deportes,Tecnología,3,67544.91,0.1,202634.73,20263.473,182371.26,738724.0,68,Media,6,978207.28,163034.54666666666,18,0.08333333333333333,68.0,concepcion,PayPal,False,False,False,False,720,0,Sí,0.4666666666666667,Medio
51079,1079,2024-06-03,2024-11-18,Antonia Díaz,41,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Google Ads,App,Moda,Libros,4,68714.44,0.0,274857.76,0.0,274857.76,1195827.0,71,Media,5,1732935.8399999999,346587.16799999995,15,0.1,71.0,la serena,Tarjeta débito,False,False,False,False,-168,1,No,0.5166666666666667,Medio
51080,1040,2024-09-29,2023-10-14,María Rojas,21,18-29,Concepción,Sin información,Sin información,Plata,Google Ads,Marketplace,Hogar,Moda,1,228433.29,0.05,228433.29,11421.6645,217011.63,1162066.0,51,Baja,11,4250917.91,386447.08272727276,33,0.1,51.0,concepcion,PayPal,False,False,False,False,351,0,Sí,0.1833333333333333,Medio
51081,1024,2024-12-08,2022-01-25,María Díaz,50,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Bronce,Orgánico,Web,Tecnología,Deportes,4,186414.49,0.15,745657.96,111848.694,633809.27,935175.0,98,Alta,9,2557087.2199999997,284120.8022222222,25,0.08888888888888889,98.0,rancagua,Tarjeta débito,False,False,False,False,1048,2,Sí,0.9666666666666668,Muy alto
51082,1045,2024-04-07,2022-04-23,María Sepúlveda,65,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,Web,Libros,Belleza,1,125040.92,0.05,125040.92,6252.046,118788.87,1013193.0,87,Alta,9,1724822.3599999999,191646.92888888888,20,0.05,87.0,la serena,PayPal,False,False,False,False,715,1,Sí,0.7833333333333333,Bajo
